experiment,payload_label,payload_size_bytes,blocks,rounds,correctness_passed,enc_mean_ms,enc_std_ms,dec_mean_ms,dec_std_ms,enc_throughput_MBps,dec_throughput_MBps,plaintext_entropy,ciphertext_entropy,plain_corr_h,plain_corr_v,plain_corr_d,cipher_corr_h,cipher_corr_v,cipher_corr_d,bit_avalanche_mean,bit_avalanche_std,bit_npcr_mean,bit_npcr_std,byte_npcr_mean,byte_npcr_std,byte_uaci_mean,byte_uaci_std,key_diff_bit_mean,key_diff_bit_std
Payload_Performance,256 bits,32,2,2,True,4.185699997469783,0.05999715772382602,4.236694995779544,0.18358266049014063,0.0072909138599153295,0.007203156742555366,4.8125,5.84375,-0.4979245395731299,0.10195677898890315,0.17012172726597802,-0.07647701223142661,0.08418925659169472,-0.19845104247502365,,,,,,,,,,
Payload_Performance,512 bits,64,3,2,True,6.388599990168586,0.45328303585163715,6.454815005417913,0.26335631629474976,0.009553760815190649,0.009455756082671546,5.263759133144317,6.202099089240291,-0.0705989056260837,-0.1286957003147683,0.16219964992958955,-0.20532889661655665,0.024278679167880794,-0.13562448239316618,,,,,,,,,,
Payload_Performance,1 KB,1024,33,2,True,69.9682799866423,0.9426515468472619,70.18246500520036,0.7440794916506888,0.013957217473209807,0.013914622405007277,6.189466190742298,7.795133342031319,-0.004184443674842081,-0.041085878726095974,-0.024072633124343823,-0.05238402274618322,0.016026346799814628,0.041287740461343314,,,,,,,,,,
Payload_Performance,10 KB,10240,321,2,True,676.4716100122314,5.851663317175968,677.9620249988511,6.45952282234376,0.014436119499269786,0.014404383490382885,6.242520375808436,7.982631496530655,-0.004355124472497032,0.011763694097157,-0.022474278182035935,-0.006538465015832824,0.023094069337391936,0.007134578351148149,,,,,,,,,,
Payload_Performance,100 KB,102400,3201,2,True,6732.756520016119,24.607077250265906,6762.413639994338,10.582508993953395,0.014504646010838692,0.01444103469542892,6.247355505267707,7.997942890000617,-0.001930507314553627,0.0010290453797221954,0.00039966553420401203,-0.00024780640005127286,-0.002257365215196265,-0.003950746712807355,,,,,,,,,,
Payload_Performance,1 MB,1048576,32769,2,True,75492.0782999834,702.3449352627988,70583.73456665625,1509.0531351769348,0.013246422969391476,0.014167569995260636,6.247885945352829,7.999756264871431,0.0005671989738020875,-0.0003243249096806256,0.00024328102273213513,0.0008297455701955229,8.44335299327058e-05,-0.001153782848721595,,,,,,,,,,
Security_Metrics_Avalanche,256 bits,32,1,2,,,,,,,,,,,,,,,,17.775390625,3.143869477936453,17.775390625,3.143869477936453,43.90625,4.3886196735293534,12.673835784313725,2.8316558690965477,,
Key_Sensitivity,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.2109375,3.0074035220892363
